t # 0
v 88 realiz
v 89 look
v 90 side
v 91 2
v 92 pretti
v 93 afford
v 94 also
v 95 cover
v 96 insur
v 97 plan
v 98 back
v 99 cost
v 100 money
v 101 thank
v 102 advanc
v 103 take
v 104 place
v 105 technolog
v 106 done
v 107 reduc
v 108 rate
v 109 laboratori
v 110 larger
v 111 panel
v 112 furthermor
v 113 differ
v 114 major
v 115 valu
v 116 prevent
v 117 onset
v 118 ultim
v 119 coverag
v 120 qualifi
v 121 individu
v 122 3
v 123 counselor
v 124 result
v 125 main
v 126 expert
v 127 decisionmak
v 128 around
v 129 everi
v 130 person
v 131 set
v 132 life
v 133 goal
v 134 experi
v 135 current
v 136 decis
v 137 screen
v 138 involv
v 139 multipl
v 140 factorsit
v 141 quit
v 142 direct
v 143 chat
v 144 pros
v 145 con
v 146 counselorth
v 147 discuss
v 148 whether
v 149 option
v 150 considersom
v 151 question
v 152 aris
v 153 includ
v 154 reason
v 155 want
v 156 inform
v 157 member
v 158 implic
v 159 onin
v 160 fail
v 161 visit
v 162 lab
v 163 free
v 164 telephon
v 165 access
v 166 boardcertifi
v 167 profession
v 168 feel
v 169 easier
v 170 make
v 171 choic
v 172 4
v 173 carrier
v 174 most
v 175 healthi
v 176 carri
v 177 base
v 178 unfortun
v 179 pass
v 180 futur
v 181 spinal
v 182 muscular
v 183 atrophi
v 184 cystic
v 185 fibrosi
v 186 answer
v 187 resolv
v 188 hereditari
v 189 colon
v 190 seem
v 191 prone
v 192 earli
v 193 stage
v 194 propens
v 195 rare
v 196 awar
v 197 unless
v 198 first
v 199 oneif
v 200 recess
v 201 skip
v 202 infect
v 203 notfor
v 204 deal
v 205 vital
v 206 parent
v 207 gene
v 208 point
v 209 peopl
v 210 would
v 211 choos
v 212 dont
v 213 concern
v 214 behind
v 215 must
v 216 80
v 217 children
v 218 born
v 219 without
v 220 5
v 221 ahead
v 222 time
v 223 save
v 224 especi
v 225 perform
v 226 blood
v 227 sampl
v 228 saliva
v 229 partner
v 230 provid
v 231 idea
v 232 conceiv
v 233 yet
v 234 signific
v 235 ad
v 236 within
v 237 hurler
v 238 syndrom
v 239 wilson
v 240 diseasesom
v 241 improv
v 242 intervent
v 243 nutrit
v 244 birth
v 245 valuead
v 246 later
v 247 hard
v 248 state
v 249 give
v 250 ampl
v 251 prepar
v 252 safeti
v 253 gear
v 254 diet
v 255 keep
v 256 bay
v 257 remedi
v 258 need
v 259 diagnost
v 260 center
v 261 catch
v 262 hous
v 263 best
v 264 accur
v 265 adrenoleukodystrophi
v 266 xlink
v 267 ald
v 268 sequenc
v 269 abcd1
v 270 afb
v 271 xpert
v 272 genexpert
v 273 report
v 274 actn3
v 275 genotyp
v 276 sport
v 277 us
v 278 role
v 279 play
v 280 limitless
e 0 1 2
e 0 100 2
e 1 2 2
e 1 244 2
e 1 254 2
e 2 3 2
e 3 4 2
e 4 5 2
e 4 98 2
e 5 6 2
e 5 10 2
e 6 7 2
e 6 105 2
e 6 124 2
e 7 8 2
e 7 12 2
e 7 15 2
e 7 28 2
e 7 36 2
e 7 40 2
e 7 46 2
e 7 57 2
e 7 60 2
e 7 53 2
e 7 88 2
e 7 99 2
e 7 106 2
e 7 110 2
e 7 74 2
e 7 11 2
e 7 24 2
e 7 5 2
e 7 198 2
e 7 221 2
e 7 259 2
e 8 9 2
e 8 37 2
e 8 76 2
e 8 152 2
e 8 173 2
e 8 201 2
e 9 10 2
e 9 21 2
e 9 70 2
e 9 196 2
e 9 239 2
e 10 11 2
e 10 41 2
e 10 128 2
e 11 7 2
e 11 6 2
e 11 59 2
e 11 16 2
e 11 123 2
e 11 137 2
e 11 146 2
e 12 13 2
e 12 11 2
e 12 172 2
e 13 14 2
e 13 35 2
e 14 7 2
e 14 97 2
e 15 16 2
e 15 195 2
e 16 17 2
e 16 20 2
e 16 82 2
e 16 112 2
e 16 97 2
e 16 174 2
e 16 177 2
e 16 138 2
e 16 180 2
e 16 9 2
e 16 8 2
e 16 204 2
e 16 206 2
e 16 48 2
e 16 235 2
e 16 173 2
e 16 256 2
e 17 18 2
e 17 137 2
e 18 19 2
e 18 47 2
e 18 13 2
e 18 7 2
e 18 241 2
e 18 6 2
e 18 263 2
e 18 274 2
e 19 20 2
e 20 9 2
e 20 82 2
e 20 35 2
e 20 173 2
e 20 192 2
e 20 70 2
e 21 22 2
e 21 44 2
e 21 29 2
e 22 23 2
e 22 20 2
e 23 24 2
e 24 25 2
e 24 149 2
e 24 199 2
e 24 221 2
e 24 265 2
e 25 26 2
e 26 27 2
e 26 124 2
e 26 231 2
e 27 6 2
e 28 29 2
e 28 173 2
e 29 30 2
e 29 96 2
e 29 192 2
e 30 31 2
e 31 32 2
e 31 74 2
e 32 33 2
e 32 195 2
e 33 34 2
e 34 35 2
e 35 11 2
e 35 68 2
e 36 8 2
e 36 70 2
e 37 38 2
e 38 39 2
e 39 7 2
e 39 11 2
e 39 24 2
e 39 173 2
e 40 41 2
e 41 42 2
e 41 89 2
e 41 71 2
e 42 43 2
e 43 21 2
e 44 45 2
e 44 124 2
e 45 11 2
e 46 18 2
e 47 48 2
e 47 11 2
e 47 278 2
e 48 49 2
e 48 62 2
e 48 71 2
e 48 47 2
e 48 91 2
e 48 157 2
e 48 215 2
e 48 220 2
e 48 17 2
e 49 50 2
e 49 52 2
e 49 63 2
e 49 90 2
e 49 214 2
e 49 16 2
e 50 51 2
e 51 48 2
e 52 53 2
e 52 28 2
e 53 54 2
e 53 31 2
e 53 6 2
e 53 118 2
e 53 163 2
e 53 264 2
e 54 55 2
e 54 79 2
e 55 56 2
e 55 158 2
e 56 7 2
e 56 16 2
e 56 200 2
e 57 58 2
e 58 11 2
e 58 73 2
e 58 259 2
e 59 7 2
e 60 61 2
e 60 66 2
e 60 87 2
e 60 116 2
e 60 44 2
e 60 142 2
e 60 170 2
e 60 97 2
e 60 223 2
e 61 48 2
e 62 49 2
e 62 67 2
e 62 171 2
e 63 64 2
e 64 65 2
e 65 60 2
e 66 62 2
e 66 148 2
e 67 68 2
e 68 69 2
e 68 188 2
e 68 237 2
e 69 20 2
e 70 48 2
e 70 84 2
e 71 72 2
e 71 160 2
e 71 20 2
e 72 73 2
e 73 7 2
e 73 168 2
e 74 75 2
e 74 114 2
e 74 129 2
e 74 6 2
e 74 35 2
e 75 8 2
e 75 11 2
e 76 77 2
e 76 76 2
e 76 162 2
e 77 78 2
e 78 54 2
e 79 80 2
e 79 202 2
e 79 261 2
e 80 81 2
e 81 16 2
e 82 83 2
e 82 60 2
e 83 36 2
e 84 85 2
e 84 181 2
e 84 79 2
e 85 86 2
e 86 16 2
e 87 48 2
e 88 41 2
e 89 49 2
e 90 48 2
e 91 92 2
e 92 93 2
e 93 94 2
e 94 95 2
e 94 229 2
e 94 18 2
e 95 29 2
e 96 97 2
e 97 4 2
e 97 74 2
e 97 53 2
e 97 103 2
e 97 124 2
e 97 24 2
e 97 221 2
e 97 255 2
e 98 18 2
e 99 0 2
e 100 101 2
e 101 102 2
e 102 103 2
e 103 104 2
e 103 48 2
e 104 6 2
e 105 18 2
e 106 107 2
e 106 257 2
e 106 170 2
e 106 264 2
e 107 108 2
e 108 109 2
e 109 53 2
e 110 111 2
e 111 11 2
e 111 18 2
e 112 113 2
e 113 96 2
e 113 222 2
e 114 115 2
e 115 11 2
e 115 134 2
e 116 117 2
e 117 16 2
e 118 119 2
e 119 120 2
e 120 121 2
e 121 122 2
e 121 176 2
e 122 11 2
e 123 60 2
e 123 125 2
e 123 76 2
e 124 12 2
e 124 159 2
e 124 60 2
e 124 97 2
e 124 246 2
e 124 222 2
e 125 126 2
e 125 127 2
e 125 133 2
e 126 125 2
e 127 128 2
e 128 11 2
e 128 216 2
e 129 130 2
e 129 222 2
e 130 131 2
e 131 132 2
e 132 133 2
e 132 179 2
e 132 11 2
e 132 224 2
e 132 247 2
e 133 115 2
e 133 147 2
e 134 135 2
e 135 136 2
e 136 39 2
e 137 138 2
e 137 7 2
e 137 212 2
e 137 173 2
e 137 225 2
e 137 68 2
e 137 111 2
e 138 139 2
e 138 173 2
e 139 140 2
e 140 141 2
e 141 60 2
e 142 143 2
e 143 144 2
e 144 145 2
e 145 7 2
e 146 125 2
e 147 66 2
e 148 137 2
e 149 150 2
e 149 280 2
e 150 151 2
e 151 8 2
e 152 153 2
e 153 154 2
e 154 155 2
e 155 156 2
e 156 14 2
e 156 62 2
e 157 55 2
e 158 97 2
e 159 71 2
e 160 161 2
e 161 11 2
e 162 53 2
e 162 258 2
e 162 18 2
e 163 164 2
e 164 165 2
e 165 166 2
e 166 167 2
e 167 58 2
e 167 262 2
e 168 169 2
e 169 74 2
e 170 156 2
e 170 1 2
e 170 79 2
e 171 12 2
e 172 173 2
e 173 11 2
e 173 175 2
e 173 190 2
e 173 32 2
e 173 137 2
e 174 175 2
e 175 52 2
e 175 121 2
e 175 178 2
e 176 11 2
e 176 195 2
e 177 56 2
e 178 179 2
e 179 16 2
e 179 194 2
e 180 84 2
e 181 182 2
e 182 183 2
e 183 184 2
e 184 185 2
e 185 186 2
e 185 9 2
e 186 187 2
e 187 11 2
e 188 189 2
e 189 20 2
e 190 191 2
e 191 22 2
e 192 193 2
e 192 242 2
e 192 170 2
e 193 132 2
e 194 8 2
e 195 16 2
e 195 207 2
e 195 233 2
e 196 197 2
e 197 18 2
e 198 39 2
e 199 200 2
e 200 16 2
e 201 84 2
e 202 203 2
e 203 56 2
e 204 205 2
e 205 206 2
e 206 176 2
e 206 219 2
e 207 208 2
e 207 270 2
e 207 226 2
e 207 149 2
e 208 209 2
e 209 210 2
e 210 211 2
e 211 39 2
e 212 213 2
e 213 49 2
e 214 48 2
e 215 10 2
e 216 217 2
e 217 218 2
e 218 11 2
e 219 49 2
e 220 26 2
e 221 113 2
e 221 60 2
e 221 222 2
e 222 132 2
e 222 249 2
e 222 251 2
e 222 24 2
e 222 94 2
e 223 132 2
e 224 20 2
e 225 226 2
e 226 227 2
e 226 277 2
e 227 228 2
e 228 94 2
e 229 230 2
e 230 26 2
e 230 245 2
e 231 232 2
e 232 15 2
e 233 234 2
e 234 11 2
e 235 236 2
e 236 173 2
e 237 238 2
e 238 181 2
e 239 240 2
e 240 16 2
e 241 192 2
e 242 243 2
e 243 1 2
e 244 230 2
e 245 124 2
e 246 132 2
e 247 248 2
e 248 74 2
e 249 250 2
e 250 222 2
e 251 252 2
e 252 253 2
e 253 21 2
e 254 97 2
e 255 16 2
e 256 18 2
e 257 162 2
e 258 58 2
e 259 260 2
e 260 18 2
e 260 53 2
e 261 167 2
e 262 257 2
e 263 11 2
e 264 124 2
e 264 273 2
e 265 266 2
e 266 267 2
e 267 268 2
e 268 269 2
e 269 207 2
e 270 271 2
e 271 272 2
e 272 7 2
e 273 129 2
e 274 275 2
e 275 276 2
e 276 207 2
e 277 47 2
e 278 279 2
e 279 276 2
t # 5
v 0 unfortun
v 1 victim
v 2 diabet
v 3 care
v 4 diet
v 5 plan
v 6 follow
v 7 avoid
v 8 alway
v 9 need
v 10 take
v 11 control
v 12 blood
v 13 sugar
v 14 level
v 15 certain
v 16 chosen
v 17 food
v 18 caus
v 19 jump
v 20 high
v 21 item
v 22 ad
v 23 prevent
v 24 howev
v 25 peopl
v 26 go
v 27 seri
v 28 trial
v 29 error
v 30 even
v 31 find
v 32 one
v 33 seem
v 34 work
v 35 best
v 36 thank
v 37 scientif
v 38 get
v 39 determin
v 40 right
v 41 eat
v 42 well
v 43 list
v 44 10
v 45 must
v 46 add
v 47 keep
v 48 bay
v 49 healthi
v 50 1
v 51 strawberri
v 52 sometim
v 53 might
v 54 crave
v 55 someth
v 56 sweet
v 57 tast
v 58 bud
v 59 instead
v 60 candi
v 61 tri
v 62 tasti
v 63 antioxid
v 64 featur
v 65 fruit
v 66 reduc
v 67 insulin
v 68 check
v 69 cholesterol
v 70 meal
v 71 big
v 72 fan
v 73 daili
v 74 option
v 75 consid
v 76 blueberri
v 77 blackberri
v 78 raspberri
v 79 berri
v 80 lower
v 81 content
v 82 within
v 83 great
v 84 2
v 85 probiot
v 86 packag
v 87 dairi
v 88 case
v 89 diari
v 90 make
v 91 sure
v 92 share
v 93 exampl
v 94 greek
v 95 yogurt
v 96 count
v 97 also
v 98 found
v 99 help
v 100 improv
v 101 use
v 102 heart
v 103 diseas
v 104 unflavor
v 105 flavor
v 106 higher
v 107 3
v 108 turmer
v 109 cinnamon
v 110 spice
v 111 result
v 112 simpl
v 113 step
v 114 easili
v 115 incorpor
v 116 drink
v 117 want
v 118 increas
v 119 littl
v 120 zing
v 121 sensit
v 122 hand
v 123 inflamm
v 124 4
v 125 appl
v 126 cider
v 127 vinegar
v 128 popular
v 129 addit
v 130 health
v 131 fanat
v 132 ferment
v 133 acet
v 134 acid
v 135 current
v 136 fast
v 137 way
v 138 respons
v 139 around
v 140 20
v 141 pair
v 142 rich
v 143 carbohydr
v 144 includ
v 145 categori
v 146 5
v 147 natur
v 148 fat
v 149 extra
v 150 virgin
v 151 oliv
v 152 oil
v 153 note
v 154 myriad
v 155 benefit
v 156 effect
v 157 risk
v 158 number
v 159 protect
v 160 cell
v 161 decreas
v 162 pressur
v 163 mission
v 164 pure
v 165 order
v 166 6
v 167 seed
v 168 design
v 169 among
v 170 lot
v 171 two
v 172 flax
v 173 chia
v 174 pack
v 175 fiber
v 176 known
v 177 digest
v 178 sector
v 179 eas
v 180 flaxse
v 181 chanc
v 182 fewer
v 183 becom
v 184 attack
v 185 stroke
v 186 hard
v 187 absorb
v 188 ground
v 189 time
v 190 grind
v 191 powder
v 192 version
v 193 7
v 194 egg
v 195 nut
v 196 fatti
v 197 low
v 198 carb
v 199 rais
v 200 hazelnut
v 201 cashew
v 202 brazil
v 203 macadamia
v 204 walnut
v 205 sourc
v 206 offer
v 207 8
v 208 fish
v 209 whether
v 210 come
v 211 vari
v 212 like
v 213 anchovi
v 214 salmon
v 215 serv
v 216 omega3
v 217 epa
v 218 dha
v 219 complic
v 220 9
v 221 leafi
v 222 green
v 223 nonstarchi
v 224 valu
v 225 nutrient
v 226 compar
v 227 veggi
v 228 matter
v 229 much
v 230 let
v 231 hike
v 232 kale
v 233 spinach
v 234 vitamin
v 235 c3
v 236 veget
v 237 patient
v 238 full
v 239 long
v 240 bodi
v 241 receiv
v 242 essenti
v 243 miner
v 244 deserv
v 245 regul
v 246 proper
v 247 test
v 248 remedi
v 249 lab
v 250 next
v 251 know
v 252 away
v 253 depend
v 254 chalk
v 255 accord
v 256 checkup
v 257 hba1c
v 258 glu
v 259 avail
v 260 costeffect
v 261 rate
v 262 450
v 263 rupe
v 264 panel
v 265 profil
v 266 type
v 267 report
v 268 day
v 269 main
v 270 goal
v 271 start
v 272 respect
v 273 treatment
v 274 asap
v 275 post
v 276 navig
e 0 1 2
e 1 2 2
e 1 180 2
e 2 3 2
e 2 8 2
e 2 24 2
e 2 42 2
e 2 48 2
e 2 50 2
e 2 84 2
e 2 90 2
e 2 108 2
e 2 146 2
e 2 166 2
e 2 68 2
e 2 195 2
e 2 209 2
e 2 219 2
e 2 237 2
e 2 247 2
e 2 38 2
e 2 256 2
e 3 4 2
e 4 5 2
e 4 23 2
e 5 6 2
e 5 47 2
e 5 46 2
e 5 74 2
e 5 38 2
e 5 232 2
e 5 2 2
e 5 255 2
e 6 7 2
e 7 2 2
e 8 9 2
e 8 32 2
e 9 10 2
e 9 22 2
e 10 11 2
e 10 189 2
e 11 12 2
e 11 97 2
e 11 2 2
e 11 80 2
e 12 13 2
e 12 162 2
e 13 14 2
e 13 81 2
e 13 96 2
e 13 11 2
e 13 138 2
e 13 68 2
e 14 15 2
e 14 19 2
e 14 47 2
e 14 100 2
e 14 42 2
e 14 32 2
e 14 179 2
e 14 161 2
e 14 35 2
e 14 231 2
e 15 16 2
e 16 17 2
e 17 18 2
e 17 21 2
e 17 41 2
e 17 117 2
e 17 131 2
e 17 74 2
e 18 12 2
e 19 20 2
e 20 17 2
e 20 85 2
e 21 22 2
e 21 45 2
e 21 88 2
e 21 101 2
e 22 4 2
e 22 17 2
e 23 2 2
e 24 25 2
e 25 26 2
e 26 27 2
e 26 60 2
e 26 104 2
e 26 188 2
e 27 28 2
e 28 29 2
e 29 30 2
e 30 31 2
e 31 32 2
e 31 38 2
e 32 33 2
e 32 73 2
e 32 83 2
e 32 106 2
e 32 128 2
e 32 137 2
e 32 156 2
e 32 17 2
e 32 49 2
e 33 34 2
e 34 35 2
e 35 36 2
e 35 111 2
e 35 74 2
e 35 195 2
e 35 221 2
e 36 37 2
e 36 63 2
e 37 31 2
e 38 39 2
e 38 35 2
e 38 247 2
e 39 40 2
e 40 17 2
e 40 252 2
e 41 7 2
e 41 23 2
e 41 193 2
e 41 221 2
e 42 43 2
e 42 59 2
e 42 46 2
e 42 108 2
e 42 47 2
e 42 174 2
e 42 223 2
e 42 246 2
e 43 44 2
e 43 49 2
e 44 17 2
e 44 223 2
e 45 46 2
e 46 4 2
e 46 32 2
e 46 89 2
e 46 105 2
e 46 110 2
e 46 119 2
e 47 2 2
e 47 68 2
e 47 12 2
e 47 102 2
e 47 238 2
e 48 43 2
e 48 124 2
e 49 17 2
e 49 85 2
e 49 148 2
e 50 51 2
e 51 52 2
e 51 36 2
e 51 5 2
e 52 53 2
e 53 54 2
e 54 55 2
e 55 56 2
e 56 57 2
e 57 58 2
e 58 42 2
e 59 26 2
e 60 61 2
e 61 62 2
e 61 46 2
e 61 26 2
e 62 51 2
e 63 64 2
e 63 99 2
e 63 155 2
e 64 65 2
e 65 66 2
e 65 4 2
e 66 67 2
e 66 102 2
e 66 12 2
e 66 157 2
e 66 123 2
e 67 14 2
e 67 121 2
e 68 69 2
e 68 101 2
e 68 169 2
e 68 100 2
e 69 70 2
e 70 71 2
e 70 142 2
e 71 72 2
e 72 51 2
e 73 65 2
e 74 75 2
e 74 172 2
e 74 210 2
e 75 76 2
e 75 100 2
e 75 200 2
e 75 222 2
e 76 77 2
e 77 78 2
e 78 79 2
e 79 80 2
e 80 13 2
e 80 12 2
e 80 123 2
e 80 136 2
e 80 82 2
e 80 177 2
e 81 82 2
e 81 107 2
e 81 197 2
e 81 234 2
e 82 83 2
e 82 145 2
e 82 177 2
e 82 4 2
e 83 7 2
e 83 93 2
e 83 215 2
e 83 46 2
e 84 85 2
e 85 86 2
e 85 32 2
e 85 94 2
e 86 87 2
e 87 21 2
e 88 61 2
e 89 4 2
e 90 91 2
e 91 92 2
e 91 254 2
e 92 49 2
e 93 94 2
e 94 95 2
e 95 80 2
e 95 97 2
e 95 105 2
e 96 20 2
e 97 98 2
e 97 101 2
e 97 144 2
e 98 99 2
e 99 100 2
e 99 118 2
e 99 80 2
e 99 66 2
e 99 159 2
e 99 245 2
e 99 237 2
e 100 12 2
e 100 67 2
e 100 135 2
e 101 66 2
e 101 11 2
e 101 147 2
e 101 159 2
e 101 164 2
e 101 165 2
e 101 82 2
e 102 103 2
e 102 184 2
e 102 2 2
e 103 61 2
e 103 48 2
e 103 158 2
e 103 182 2
e 104 94 2
e 105 32 2
e 105 110 2
e 105 46 2
e 106 13 2
e 106 175 2
e 106 12 2
e 106 81 2
e 107 108 2
e 108 109 2
e 108 122 2
e 109 42 2
e 109 9 2
e 109 116 2
e 110 97 2
e 110 114 2
e 111 112 2
e 111 90 2
e 112 113 2
e 113 46 2
e 114 115 2
e 115 109 2
e 116 17 2
e 117 99 2
e 117 251 2
e 118 105 2
e 119 120 2
e 120 99 2
e 121 42 2
e 121 80 2
e 121 161 2
e 122 47 2
e 122 194 2
e 123 14 2
e 123 97 2
e 123 206 2
e 124 125 2
e 125 126 2
e 126 127 2
e 127 32 2
e 127 132 2
e 128 129 2
e 129 130 2
e 130 17 2
e 130 155 2
e 131 125 2
e 132 133 2
e 133 134 2
e 134 99 2
e 134 217 2
e 135 67 2
e 135 12 2
e 136 12 2
e 136 258 2
e 137 66 2
e 138 139 2
e 139 140 2
e 140 141 2
e 141 70 2
e 142 143 2
e 143 97 2
e 143 178 2
e 144 82 2
e 145 17 2
e 146 101 2
e 147 148 2
e 147 224 2
e 148 149 2
e 148 205 2
e 149 150 2
e 150 151 2
e 151 152 2
e 152 153 2
e 152 101 2
e 152 9 2
e 153 154 2
e 154 130 2
e 155 32 2
e 155 207 2
e 155 208 2
e 156 152 2
e 157 102 2
e 158 63 2
e 159 160 2
e 159 102 2
e 160 161 2
e 161 12 2
e 161 181 2
e 161 123 2
e 162 163 2
e 163 47 2
e 164 149 2
e 165 7 2
e 166 167 2
e 167 167 2
e 167 168 2
e 167 173 2
e 167 42 2
e 167 10 2
e 168 47 2
e 169 170 2
e 170 171 2
e 171 35 2
e 172 167 2
e 173 167 2
e 174 175 2
e 174 225 2
e 175 176 2
e 175 81 2
e 176 80 2
e 176 106 2
e 176 223 2
e 177 143 2
e 177 198 2
e 178 80 2
e 179 180 2
e 180 75 2
e 180 186 2
e 181 102 2
e 181 183 2
e 182 181 2
e 183 102 2
e 184 185 2
e 185 1 2
e 186 187 2
e 187 26 2
e 188 167 2
e 189 190 2
e 189 240 2
e 189 117 2
e 190 191 2
e 191 192 2
e 192 41 2
e 193 194 2
e 194 195 2
e 194 49 2
e 195 196 2
e 195 194 2
e 195 176 2
e 195 75 2
e 195 203 2
e 195 204 2
e 196 17 2
e 196 208 2
e 196 134 2
e 197 177 2
e 198 199 2
e 198 226 2
e 199 12 2
e 200 201 2
e 201 202 2
e 202 195 2
e 203 195 2
e 204 122 2
e 205 47 2
e 206 63 2
e 206 83 2
e 207 196 2
e 208 196 2
e 208 8 2
e 208 212 2
e 209 106 2
e 210 211 2
e 211 155 2
e 212 213 2
e 213 214 2
e 214 206 2
e 215 216 2
e 216 196 2
e 217 218 2
e 218 99 2
e 219 220 2
e 220 221 2
e 221 222 2
e 222 35 2
e 222 176 2
e 222 174 2
e 222 230 2
e 222 22 2
e 223 147 2
e 223 236 2
e 224 75 2
e 225 80 2
e 226 227 2
e 227 228 2
e 228 229 2
e 229 41 2
e 230 12 2
e 231 35 2
e 232 233 2
e 233 106 2
e 234 235 2
e 234 243 2
e 235 44 2
e 236 42 2
e 236 83 2
e 236 47 2
e 237 236 2
e 237 271 2
e 238 239 2
e 239 189 2
e 240 241 2
e 241 242 2
e 241 267 2
e 242 234 2
e 243 244 2
e 244 99 2
e 245 12 2
e 246 2 2
e 247 248 2
e 247 266 2
e 248 249 2
e 249 250 2
e 249 40 2
e 249 99 2
e 250 189 2
e 251 2 2
e 252 253 2
e 253 111 2
e 254 4 2
e 255 2 2
e 256 257 2
e 256 242 2
e 257 136 2
e 258 259 2
e 259 260 2
e 260 261 2
e 261 262 2
e 262 263 2
e 263 264 2
e 264 265 2
e 265 247 2
e 266 241 2
e 267 268 2
e 268 269 2
e 269 270 2
e 270 248 2
e 271 272 2
e 272 273 2
e 273 274 2
e 274 275 2
e 275 276 2
e 276 2 2
t # 6
v 0 also
v 1 known
v 2 underact
v 3 thyroid
v 4 hypothyroid
v 5 major
v 6 condit
v 7 gland
v 8 produc
v 9 enough
v 10 crucial
v 11 hormon
v 12 differ
v 13 sign
v 14 symptom
v 15 notifi
v 16 order
v 17 get
v 18 qualiti
v 19 medic
v 20 respons
v 21 faster
v 22 might
v 23 alway
v 24 offer
v 25 notic
v 26 earli
v 27 stage
v 28 time
v 29 untreat
v 30 caus
v 31 serious
v 32 health
v 33 issu
v 34 like
v 35 infertil
v 36 joint
v 37 pain
v 38 obes
v 39 heart
v 40 proper
v 41 test
v 42 essenti
v 43 perform
v 44 cover
v 45 basic
v 46 help
v 47 diagnos
v 48 result
v 49 accord
v 50 treatment
v 51 synthet
v 52 pretti
v 53 simpl
v 54 effect
v 55 safe
v 56 one
v 57 infect
v 58 quick
v 59 doctor
v 60 came
v 61 across
v 62 right
v 63 dose
v 64 use
v 65 8
v 66 surpris
v 67 search
v 68 vast
v 69 world
v 70 internet
v 71 let
v 72 learn
v 73 provid
v 74 vital
v 75 attent
v 76 1
v 77 depress
v 78 mental
v 79 instabl
v 80 want
v 81 avoid
v 82 getgo
v 83 true
v 84 brain
v 85 slow
v 86 bit
v 87 make
v 88 difficult
v 89 patient
v 90 focus
v 91 clinic
v 92 peopl
v 93 underestim
v 94 level
v 95 day
v 96 whenev
v 97 compromis
v 98 mood
v 99 start
v 100 feel
v 101 stiff
v 102 weak
v 103 watch
v 104 2
v 105 unwant
v 106 weight
v 107 gain
v 108 unexpect
v 109 anoth
v 110 probabl
v 111 bodi
v 112 lowthyroid
v 113 individu
v 114 signal
v 115 muscl
v 116 liver
v 117 even
v 118 fat
v 119 tissu
v 120 hold
v 121 onto
v 122 calori
v 123 low
v 124 metabol
v 125 switch
v 126 mode
v 127 place
v 128 burn
v 129 activ
v 130 growth
v 131 basal
v 132 rate
v 133 decreas
v 134 therefor
v 135 store
v 136 diet
v 137 much
v 138 seem
v 139 obvious
v 140 due
v 141 3
v 142 memori
v 143 though
v 144 jog
v 145 research
v 146 scientif
v 147 note
v 148 prove
v 149 wont
v 150 lead
v 151 perman
v 152 cognit
v 153 dysfunct
v 154 face
v 155 problem
v 156 limit
v 157 span
v 158 ward
v 159 eas
v 160 4
v 161 cold
v 162 look
v 163 top
v 164 list
v 165 heat
v 166 main
v 167 byproduct
v 168 isnt
v 169 bmr
v 170 go
v 171 reduc
v 172 amount
v 173 generat
v 174 along
v 175 turn
v 176 thermostat
v 177 brown
v 178 mandatori
v 179 maintain
v 180 climat
v 181 prevent
v 182 job
v 183 5
v 184 acn
v 185 lower
v 186 flip
v 187 toward
v 188 catabol
v 189 that
v 190 break
v 191 energi
v 192 period
v 193 strength
v 194 process
v 195 ach
v 196 follow
v 197 everyon
v 198 least
v 199 twice
v 200 6
v 201 loss
v 202 hair
v 203 cell
v 204 follicl
v 205 promis
v 206 regul
v 207 none
v 208 stem
v 209 shorter
v 210 lifespan
v 211 higher
v 212 turnov
v 213 round
v 214 sensit
v 215 stop
v 216 regener
v 217 give
v 218 rise
v 219 improv
v 220 treat
v 221 core
v 222 suffer
v 223 consid
v 224 recent
v 225 studi
v 226 shown
v 227 around
v 228 25
v 229 30
v 230 proven
v 231 7
v 232 dri
v 233 itchi
v 234 skin
v 235 type
v 236 character
v 237 rapid
v 238 lose
v 239 normal
v 240 renew
v 241 cycl
v 242 broken
v 243 take
v 244 regrow
v 245 outer
v 246 layer
v 247 accumul
v 248 damag
v 249 long
v 250 dead
v 251 longer
v 252 shed
v 253 74
v 254 flaki
v 255 interest
v 256 50
v 257 state
v 258 reason
v 259 gotten
v 260 wors
v 261 within
v 262 year
v 263 affect
v 264 unfortun
v 265 victim
v 266 check
v 267 away
v 268 constip
v 269 sure
v 270 know
v 271 put
v 272 brake
v 273 colon
v 274 17
v 275 20
v 276 common
v 277 complaint
v 278 among
v 279 uncommon
v 280 sever
v 281 diagnost
v 282 remedi
v 283 lab
v 284 mention
v 285 clear
v 286 deciph
v 287 case
v 288 need
v 289 call
v 290 team
v 291 rescu
v 292 immedi
v 293 conduct
v 294 blood
v 295 measur
v 296 tsh
v 297 separ
v 298 packag
v 299 choos
v 300 preset
v 301 budget
v 302 plan
v 303 stimul
v 304 tri
v 305 well
v 306 post
v 307 navig
v 308 vitamin
v 309 defici
v 310 find
e 0 1 2
e 0 73 2
e 1 2 2
e 2 3 2
e 3 4 2
e 3 7 2
e 3 41 2
e 3 11 2
e 3 57 2
e 3 94 2
e 3 30 2
e 3 155 2
e 3 89 2
e 3 47 2
e 3 303 2
e 4 5 2
e 4 15 2
e 4 22 2
e 4 30 2
e 4 46 2
e 4 67 2
e 4 54 2
e 4 74 2
e 4 17 2
e 4 77 2
e 4 95 2
e 4 100 2
e 4 23 2
e 4 169 2
e 4 181 2
e 4 196 2
e 4 92 2
e 4 231 2
e 4 257 2
e 4 227 2
