t # 0
e 37 80 2
e 37 101 2
e 37 139 2
e 37 12 2
e 37 185 2
e 38 39 2
e 39 40 2
e 40 41 2
e 40 35 2
e 40 46 2
e 40 34 2
e 41 32 2
e 41 136 2
e 41 137 2
e 42 43 2
e 43 44 2
e 43 99 2
e 43 127 2
e 44 45 2
e 45 39 2
e 46 47 2
e 47 48 2
e 48 49 2
e 49 50 2
e 50 51 2
e 51 52 2
e 51 54 2
e 51 133 2
e 52 53 2
e 53 50 2
e 54 55 2
e 55 56 2
e 56 57 2
e 56 84 2
e 56 66 2
e 56 112 2
e 56 135 2
e 57 40 2
e 58 59 2
e 59 37 2
e 60 61 2
e 61 62 2
e 62 63 2
e 62 145 2
e 62 165 2
e 62 137 2
e 62 188 2
e 63 5 2
e 63 21 2
e 64 65 2
e 64 105 2
e 64 114 2
e 64 35 2
e 64 14 2
e 65 66 2
e 66 67 2
e 66 31 2
e 66 102 2
e 66 66 2
e 67 68 2
e 67 66 2
e 67 99 2
e 67 162 2
e 68 69 2
e 69 70 2
e 69 73 2
e 70 71 2
e 70 74 2
e 71 72 2
e 72 69 2
e 72 130 2
e 73 70 2
e 74 75 2
e 75 76 2
e 76 77 2
e 77 78 2
e 77 56 2
e 78 79 2
e 79 37 2
e 80 81 2
e 81 82 2
e 81 98 2
e 81 123 2
e 82 83 2
e 83 77 2
e 84 85 2
e 85 86 2
e 85 189 2
e 86 5 2
e 86 13 2
e 87 88 2
e 87 121 2
e 87 19 2
e 88 89 2
e 89 90 2
e 90 91 2
e 90 92 2
e 91 90 2
e 91 95 2
e 92 93 2
e 93 94 2
e 94 91 2
e 95 96 2
e 96 97 2
e 97 37 2
e 97 140 2
e 98 43 2
e 99 100 2
e 99 108 2
e 99 116 2
e 99 119 2
e 100 37 2
e 101 66 2
e 102 103 2
e 102 137 2
e 103 104 2
e 104 64 2
e 105 106 2
e 106 107 2
e 107 56 2
e 107 115 2
e 108 109 2
e 109 110 2
e 110 111 2
e 111 56 2
e 112 113 2
e 113 64 2
e 114 107 2
e 115 86 2
e 116 5 2
e 117 118 2
e 118 4 2
e 119 120 2
e 120 32 2
e 121 122 2
e 121 72 2
e 122 37 2
e 123 124 2
e 124 32 2
e 125 126 2
e 126 43 2
e 127 5 2
e 128 129 2
e 129 41 2
e 130 131 2
e 131 132 2
e 132 51 2
e 133 134 2
e 134 135 2
e 135 41 2
e 135 151 2
e 135 179 2
e 136 66 2
e 136 140 2
e 137 138 2
e 137 36 2
e 137 171 2
e 138 41 2
e 139 136 2
e 140 141 2
e 140 154 2
e 141 142 2
e 142 143 2
e 143 144 2
e 144 11 2
e 145 146 2
e 146 11 2
e 147 148 2
e 148 149 2
e 149 150 2
e 150 56 2
e 151 152 2
e 152 153 2
e 153 97 2
e 154 155 2
e 155 156 2
e 156 157 2
e 157 158 2
e 158 159 2
e 159 0 2
e 159 161 2
e 160 159 2
e 161 37 2
e 162 163 2
e 163 164 2
e 164 62 2
e 165 166 2
e 166 13 2
e 167 168 2
e 168 169 2
e 169 170 2
e 170 62 2
e 171 21 2
e 172 32 2
e 173 174 2
e 174 63 2
e 175 176 2
e 176 177 2
e 176 64 2
e 177 176 2
e 178 135 2
e 179 180 2
e 180 181 2
e 181 182 2
e 182 183 2
e 183 184 2
e 184 185 2
e 185 186 2
e 185 62 2
e 186 1 2
e 187 161 2
e 188 85 2
e 189 13 2
e 190 191 2
e 191 192 2
e 192 193 2
e 193 194 2
e 194 195 2
e 195 196 2
e 196 197 2
e 197 198 2
e 198 87 2
e 199 13 2
e 200 137 2
t # 7
v 0 rich
v 1 cheesecak
v 2 fill
v 3 caramelli
v 4 dream
v 5 dulc
v 6 de
v 7 lech
v 8 pack
v 9 one
v 10 jar
v 11 dont
v 12 need
v 13 imagin
v 14 much
v 15 present
v 16 moment
v 17 right
v 18 front
v 19 screen
v 20 reach
v 21 fortun
v 22 thank
v 23 amaz
v 24 varieti
v 25 product
v 26 avail
v 27 groceri
v 28 store
v 29 make
v 30 variat
v 31 happen
v 32 time
v 33 bake
v 34 regular
v 35 parti
v 36 trick
v 37 made
v 38 birthday
v 39 dinner
v 40 friend
v 41 everyth
v 42 most
v 43 like
v 44 eat
v 45 lotus
v 46 biscoff
v 47 fan
v 48 look
v 49 someth
v 50 lotusi
v 51 check
v 52 recip
v 53 mine
v 54 obsess
v 55 didnt
v 56 invent
v 57 cant
v 58 even
v 59 figur
v 60 unfortun
v 61 give
v 62 credit
v 63 due
v 64 safe
v 65 say
v 66 though
v 67 singl
v 68 serv
v 69 dessert
v 70 trend
v 71 start
v 72 year
v 73 ago
v 74 stay
v 75 thrifti
v 76 desi
v 77 alway
v 78 love
v 79 world
v 80 best
v 81 way
v 82 use
v 83 bit
v 84 ganach
v 85 cooki
v 86 late
v 87 night
v 88 fruit
v 89 nut
v 90 yes
v 91 folk
v 92 trifl
v 93 2000s
v 94 knew
v 95 insert
v 96 emoji
v 97 blog
v 98 post
v 99 would
v 100 know
v 101 everyon
v 102 whip
v 103 basic
v 104 layer
v 105 requir
v 106 technic
v 107 skill
v 108 boss
v 109 express
v 110 isnt
v 111 cool
v 112 anymor
v 113 neither
v 114 there
v 115 back
v 116 thing
v 117 far
v 118 cooler
v 119 ie
v 120 5ingredi
v 121 easi
v 122 simpl
v 123 put
v 124 togeth
v 125 custom
v 126 follow
v 127 along
v 128 break
v 129 add
v 130 spin
v 131 goe
v 132 two
v 133 essenti
v 134 compon
v 135 crunch
v 136 usual
v 137 crush
v 138 creami
v 139 part
v 140 beyond
v 141 pleas
v 142 throw
v 143 fudg
v 144 get
v 145 pictur
v 146 combin
v 147 tri
v 148 work
v 149 well
v 150 play
v 151 around
v 152 creat
v 153 condens
v 154 milk
v 155 portion
v 156 handi
v 157 easili
v 158 ½
v 159 ¾
v 160 cup
v 161 sugar
v 162 tast
v 163 volum
v 164 yield
v 165 littl
v 166 less
v 167 mini
v 168 yogurt
v 169 problem
v 170 especi
v 171 french
v 172 style
v 173 vanilla
v 174 come
v 175 glass
v 176 justifi
v 177 habit
v 178 reus
v 179 hold
v 180 shi
v 181 small
v 182 inher
v 183 walk
v 184 away
v 185 feel
v 186 short
v 187 nowaday
v 188 similar
v 189 size
v 190 everywher
v 191 section
v 192 dollar
v 193 big
v 194 suppli
v 195 babi
v 196 hous
v 197 also
v 198 food
v 199 good
v 200 pretti
v 201 may
v 202 want
v 203 tradit
v 204 oreo
v 205 simpli
v 206 ador
v 207 see
v 208 pin
v 209 later
v 210 save
v 211 imag
e 0 1 2
e 0 163 2
e 0 9 2
e 1 2 2
e 1 10 2
e 1 139 2
e 1 155 2
e 1 182 2
e 1 51 2
e 1 205 2
e 2 3 2
e 2 1 2
e 3 4 2
e 4 5 2
e 5 6 2
e 6 7 2
e 7 8 2
e 8 9 2
e 9 10 2
e 9 34 2
e 9 183 2
e 10 11 2
e 10 9 2
e 10 57 2
e 10 122 2
e 10 121 2
e 10 12 2
e 10 146 2
e 10 156 2
e 10 40 2
e 10 176 2
e 10 10 2
e 10 179 2
e 10 199 2
e 11 12 2
e 11 153 2
e 12 13 2
e 12 44 2
e 12 132 2
e 13 14 2
e 14 15 2
e 15 16 2
e 16 17 2
e 17 18 2
e 17 100 2
e 18 19 2
e 19 20 2
e 20 21 2
e 21 22 2
e 22 23 2
e 23 24 2
e 24 25 2
e 25 26 2
e 26 27 2
e 27 28 2
e 28 29 2
e 28 193 2
e 28 195 2
e 29 30 2
e 29 43 2
e 29 48 2
e 29 203 2
e 30 31 2
e 31 32 2
e 32 33 2
e 33 1 2
e 34 35 2
e 35 36 2
e 35 39 2
e 35 191 2
e 35 194 2
e 36 37 2
e 37 38 2
e 38 35 2
e 39 40 2
e 40 41 2
e 40 168 2
e 41 42 2
e 42 29 2
e 43 44 2
e 43 105 2
e 43 108 2
e 43 207 2
e 44 45 2
e 44 86 2
e 45 46 2
e 46 47 2
e 47 48 2
e 48 49 2
e 48 43 2
e 48 181 2
e 49 50 2
e 50 51 2
e 51 52 2
e 51 204 2
e 52 53 2
e 52 164 2
e 53 54 2
e 54 55 2
e 55 56 2
e 56 1 2
e 57 58 2
e 57 61 2
e 58 59 2
e 58 181 2
e 59 60 2
e 60 57 2
e 61 62 2
e 62 63 2
e 63 64 2
e 64 65 2
e 65 66 2
e 66 67 2
e 67 68 2
e 68 69 2
e 68 48 2
e 69 70 2
e 69 43 2
e 70 71 2
e 71 72 2
e 72 73 2
e 73 74 2
e 74 75 2
e 75 76 2
e 76 77 2
e 77 78 2
e 78 79 2
e 78 152 2
e 79 80 2
e 80 81 2
e 81 82 2
e 82 83 2
e 82 153 2
e 82 178 2
e 82 58 2
e 83 84 2
e 84 85 2
e 85 11 2
e 85 138 2
e 86 87 2
e 87 88 2
e 88 89 2
e 89 90 2
e 89 143 2
e 90 91 2
e 90 90 2
e 90 100 2
e 91 92 2
e 92 93 2
e 93 94 2
e 94 95 2
e 95 96 2
e 96 97 2
e 97 98 2
e 98 99 2
e 99 17 2
e 100 101 2
e 100 102 2
e 100 109 2
e 101 100 2
e 102 103 2
e 103 104 2
e 104 69 2
e 105 106 2
e 106 107 2
e 107 29 2
e 108 90 2
e 109 110 2
e 110 111 2
e 111 112 2
e 112 113 2
e 113 114 2
e 114 115 2
e 115 116 2
e 116 117 2
e 117 118 2
e 118 119 2
e 119 120 2
e 120 121 2
e 121 1 2
e 122 123 2
e 123 124 2
e 123 195 2
e 124 125 2
e 125 126 2
e 125 120 2
e 126 127 2
e 127 128 2
e 128 129 2
e 129 130 2
e 129 141 2
e 129 158 2
e 130 131 2
e 131 121 2
e 132 133 2
e 133 134 2
e 134 135 2
e 135 136 2
e 136 137 2
e 137 85 2
e 138 2 2
e 139 140 2
e 140 129 2
e 141 142 2
e 142 88 2
e 143 144 2
e 144 145 2
e 144 167 2
e 144 188 2
e 145 125 2
e 146 147 2
e 147 148 2
e 148 149 2
e 149 150 2
e 150 151 2
e 151 78 2
e 152 11 2
e 153 154 2
e 154 82 2
e 154 1 2
e 154 0 2
e 155 121 2
e 156 157 2
e 157 129 2
e 158 159 2
e 158 160 2
e 159 160 2
e 160 161 2
e 160 68 2
e 160 190 2
e 161 162 2
e 161 52 2
e 162 153 2
e 163 161 2
e 164 165 2
e 165 166 2
e 165 0 2
e 166 144 2
e 167 10 2
e 168 169 2
e 168 174 2
e 169 170 2
e 170 171 2
e 171 172 2
e 172 173 2
e 173 168 2
e 174 175 2
e 175 10 2
e 175 201 2
e 176 177 2
e 177 82 2
e 178 175 2
e 179 180 2
e 180 158 2
e 181 1 2
e 181 200 2
e 182 165 2
e 183 184 2
e 184 185 2
e 185 186 2
e 186 187 2
e 187 144 2
e 188 189 2
e 189 160 2
e 190 35 2
e 191 192 2
e 192 28 2
e 193 35 2
e 194 28 2
e 195 196 2
e 195 198 2
e 196 197 2
e 197 123 2
e 198 10 2
e 199 82 2
e 200 175 2
e 201 202 2
e 202 29 2
e 203 33 2
e 204 1 2
e 205 206 2
e 206 43 2
e 207 208 2
e 208 209 2
e 209 210 2
e 210 211 2
t # 8
v 0 fifteen
v 1 minut
v 2 wow
v 3 guest
v 4 decad
v 5 beauti
v 6 lotus
v 7 lover
v 8 dessert
v 9 dont
v 10 realli
v 11 trend
v 12 wouldnt
v 13 make
v 14 year
v 15 wasnt
v 16 worth
v 17 ooh
v 18 aah
v 19 biscoff
v 20 spread
v 21 cooki
v 22 butter
v 23 stuff
v 24 keeper
v 25 tri
v 26 mani
v 27 recip
v 28 featur
v 29 delici
v 30 one
v 31 ice
v 32 cream
v 33 cake
v 34 current
v 35 reign
v 36 suprem
v 37 full
v 38 disclaim
v 39 soft
v 40 spot
v 41 freezer
v 42 friend
v 43 prep
v 44 ahead
v 45 like
v 46 nutella
v 47 bake
v 48 cheesecak
v 49 loaf
v 50 homemad
v 51 kulfi
v 52 magic
v 53 crunch
v 54 best
v 55 entertain
v 56 time
v 57 look
v 58 pretti
v 59 serv
v 60 what
v 61 ever
v 62 wonder
v 63 arent
v 64 alon
v 65 base
v 66 actual
v 67 caramel
v 68 cinnamon
v 69 scent
v 70 treat
v 71 pakistani
v 72 recal
v 73 candi
v 74 biscuit
v 75 grew
v 76 eat
v 77 tast
v 78 heftier
v 79 crunchier
v 80 churn
v 81 favourit
v 82 proud
v 83 owner
v 84 maker
v 85 requir
v 86 plan
v 87 space
v 88 usual
v 89 57
v 90 mixer
v 91 first
v 92 start
v 93 fulli
v 94 intend
v 95 famili
v 96 birthday
v 97 come
v 98 thought
v 99 would
v 100 fun
v 101 freez
v 102 tin
v 103 love
v 104 overal
v 105 effect
v 106 fact
v 107 minim
v 108 effort
v 109 choos
v 110 trickiest
v 111 part
v 112 test
v 113 convinc
v 114 didnt
v 115 need
v 116 line
v 117 pan
v 118 littl
v 119 hair
v 120 dryer
v 121 action
v 122 loosen
v 123 definit
v 124 go
v 125 second
v 126 around
v 127 well
v 128 easi
v 129 manag
v 130 six
v 131 ingredi
v 132 whip
v 133 chees
v 134 smooth
v 135 gradual
v 136 beat
v 137 till
v 138 fluffi
v 139 stiff
v 140 peak
v 141 form
v 142 lift
v 143 beater
v 144 mix
v 145 condens
v 146 milk
v 147 vanilla
v 148 extract
v 149 dollop
v 150 easier
v 151 throw
v 152 half
v 153 jar
v 154 use
v 155 stir
v 156 crush
v 157 transfer
v 158 plastic
v 159 46
v 160 hour
v 161 firm
v 162 add
v 163 extra
v 164 top
v 165 option
v 166 set
v 167 cover
v 168 wrap
v 169 prevent
v 170 burn
v 171 invert
v 172 decor
v 173 drizzl
v 174 thin
v 175 water
v 176 crumbl
v 177 store
v 178 sinc
v 179 keep
v 180 month
v 181 end
v 182 leftov
v 183 safe
v 184 box
v 185 typic
v 186 slice
v 187 smaller
v 188 also
v 189 take
v 190 easili
v 191 pick
v 192 favorit
v 193 two
v 194 fabul
v 195 made
v 196 rate
v 197 tag
v 198 recreat
v 199 flourandspiceblog
e 0 1 2
e 1 2 2
e 1 90 2
e 2 3 2
e 3 4 2
e 4 5 2
e 5 6 2
e 6 7 2
e 6 20 2
e 6 19 2
e 6 8 2
e 7 8 2
e 8 9 2
e 8 45 2
e 8 93 2
e 9 10 2
e 9 13 2
e 10 11 2
e 11 12 2
e 11 15 2
e 12 13 2
e 13 14 2
e 13 6 2
e 13 191 2
e 14 11 2
e 15 16 2
e 16 17 2
e 17 18 2
e 18 19 2
e 19 6 2
e 19 31 2
e 19 20 2
e 19 21 2
e 19 150 2
e 19 154 2
e 20 21 2
e 20 30 2
e 20 61 2
e 20 66 2
e 21 22 2
e 21 19 2
e 21 67 2
e 21 31 2
e 21 164 2
e 21 177 2
e 22 23 2
e 23 24 2
e 24 25 2
e 25 26 2
e 26 27 2
e 27 28 2
e 28 29 2
e 29 20 2
e 30 21 2
e 30 124 2
e 31 32 2
e 32 33 2
e 32 81 2
e 32 84 2
e 32 85 2
e 32 95 2
e 32 133 2
e 32 136 2
e 32 179 2
e 32 9 2
e 32 103 2
e 33 34 2
e 33 80 2
e 33 102 2
e 33 123 2
e 33 132 2
e 33 166 2
e 33 178 2
e 33 196 2
e 34 35 2
e 35 36 2
e 36 37 2
e 37 38 2
e 38 39 2
e 39 40 2
e 40 41 2
e 41 42 2
e 41 87 2
e 41 170 2
e 41 180 2
e 41 183 2
e 42 43 2
e 42 72 2
e 43 44 2
e 43 33 2
e 44 8 2
e 44 56 2
e 45 46 2
e 45 78 2
e 46 47 2
e 47 48 2
e 48 49 2
e 49 50 2
e 50 51 2
e 51 52 2
e 52 53 2
e 53 54 2
e 54 55 2
e 55 43 2
e 56 57 2
e 56 112 2
e 56 126 2
e 57 58 2
e 58 59 2
e 59 60 2
e 60 19 2
e 61 62 2
e 62 63 2
e 63 64 2
e 64 65 2
e 65 19 2
e 66 6 2
e 67 68 2
e 68 69 2
e 69 70 2
e 70 71 2
e 71 42 2
e 72 73 2
e 73 74 2
e 74 75 2
e 74 157 2
e 75 76 2
e 76 77 2
e 77 45 2
e 78 79 2
e 79 19 2
e 80 31 2
e 81 82 2
e 82 83 2
e 83 31 2
e 84 85 2
e 85 86 2
e 85 89 2
e 85 107 2
e 86 41 2
e 86 125 2
e 87 88 2
e 88 80 2
e 89 1 2
e 90 91 2
e 90 144 2
e 91 92 2
e 91 56 2
e 92 13 2
e 93 94 2
e 94 31 2
e 95 96 2
e 96 97 2
e 97 98 2
e 98 99 2
e 99 100 2
e 99 122 2
e 100 101 2
e 101 33 2
e 101 159 2
e 102 103 2
e 102 110 2
e 102 91 2
e 102 101 2
e 103 104 2
e 103 195 2
e 104 105 2
e 105 106 2
e 106 85 2
e 107 108 2
e 108 109 2
e 109 43 2
e 110 111 2
e 111 43 2
e 112 113 2
e 113 114 2
e 114 115 2
e 115 116 2
e 116 117 2
e 116 102 2
e 117 118 2
e 117 127 2
e 118 119 2
e 119 120 2
e 120 121 2
e 121 99 2
e 122 33 2
e 123 124 2
e 124 86 2
e 124 154 2
e 125 56 2
e 126 116 2
e 127 128 2
e 127 41 2
e 128 129 2
e 129 130 2
e 130 131 2
e 131 13 2
e 132 32 2
e 133 134 2
e 134 135 2
e 135 136 2
e 136 32 2
e 136 137 2
e 137 138 2
e 138 139 2
e 139 140 2
e 140 141 2
e 141 142 2
e 142 143 2
e 143 144 2
e 144 145 2
e 144 151 2
e 144 155 2
e 145 146 2
e 146 147 2
e 147 148 2
e 148 149 2
e 149 19 2
e 150 144 2
e 151 152 2
e 152 153 2
e 153 30 2
e 154 90 2
e 154 175 2
e 154 187 2
e 155 156 2
e 156 74 2
e 157 158 2
e 157 41 2
e 158 116 2
e 158 168 2
e 159 160 2
e 160 161 2
e 161 162 2
e 162 163 2
e 163 21 2
e 164 165 2
e 165 33 2
e 166 167 2
e 167 158 2
e 168 169 2
e 169 41 2
e 170 171 2
e 171 172 2
e 172 173 2
e 173 174 2
e 174 19 2
e 175 176 2
e 176 21 2
e 177 33 2
e 178 31 2
e 179 127 2
e 180 181 2
e 181 182 2
e 182 157 2
e 183 184 2
e 184 185 2
e 184 188 2
e 185 186 2
e 186 154 2
e 187 184 2
e 188 189 2
e 189 190 2
e 190 80 2
e 191 192 2
e 192 193 2
e 193 194 2
e 194 80 2
e 195 19 2
e 196 197 2
e 197 198 2
e 198 199 2
t # 9
v 0 easi
v 1 moist
v 2 oil
v 3 use
v 4 cake
v 5 marbl
v 6 yes
v 7 know
v 8 sound
v 9 meh
v 10 stay
v 11 minut
v 12 though
v 13 sexi
v 14 butter
v 15 method
v 16 mad
v 17 orang
v 18 french
v 19 yoghurt
v 20 lemon
v 21 chocol
v 22 tast
v 23 like
v 24 remind
v 25 bakeri
v 26 youth
v 27 dens
v 28 pound
v 29 made
v 30 inexpens
v 31 access
v 32 ingredi
v 33 light
v 34 perfect
v 35 tea
v 36 time
v 37 pair
v 38 cup
v 39 doodhpatti
v 40 chai
v 41 give
v 42 option
v 43 ganach
v 44 frequent
v 45 request
v 46 honest
v 47 say
v 48 prefer
v 49 recip
v 50 step
v 51 preheat
v 52 oven
v 53 350f
v 54 line
v 55 pan
v 56 parchment
v 57 greas
v 58 flour
v 59 loaf
v 60 whisk
v 61 togeth
v 62 dri
v 63 bake
v 64 powder
v 65 salt
v 66 set
v 67 asid
v 68 add
v 69 sugar
v 70 egg
v 71 bowl
v 72 mix
v 73 2
v 74 high
v 75 speed
v 76 combin
v 77 vanilla
v 78 extract
v 79 milk
v 80 altern
v 81 two
v 82 batch
v 83 23
v 84 resist
v 85 urg
v 86 creat
v 87 super
v 88 smooth
v 89 batter
v 90 spatula
v 91 last
v 92 bit
v 93 tip
v 94 pull
v 95 sift
v 96 cocoa
v 97 chocolatey
v 98 part
v 99 layer
v 100 swirl
v 101 skewer
v 102 effect
v 103 till
v 104 insert
v 105 middl
v 106 come
v 107 clean
v 108 usual
v 109 check
v 110 55
v 111 mark
v 112 let
v 113 cool
v 114 10
v 115 invert
v 116 make
v 117 said
v 118 dont
v 119 feel
v 120 need
v 121 sometim
v 122 occas
v 123 call
v 124 here
v 125 easiest
v 126 one
v 127 warm
v 128 ¼
v 129 cream
v 130 pour
v 131 ½
v 132 chip
v 133 4
v 134 ounc
v 135 choic
v 136 well
v 137 chipschocol
v 138 doesnt
v 139 melt
v 140 put
v 141 microwav
v 142 20
v 143 second
v 144 drizzl
v 145 serv
v 146 note
v 147 dark
v 148 semi
v 149 sweet
v 150 secret
v 151 shhh
v 152 tell
v 153 anyon
v 154 store
v 155 good
v 156 day
v 157 wrap
v 158 tight
v 159 foil
v 160 eat
v 161 next
v 162 friend
v 163 someth
v 164 els
v 165 keep
v 166 3
v 167 room
v 168 temperatur
v 169 freez
v 170 month
v 171 must
v 172 pleas
v 173 substant
v 174 quit
v 175 look
v 176 favourit
v 177 nutella
v 178 chees
v 179 rate
v 180 right
v 181 card
v 182 click
v 183 number
v 184 star
v 185 want
v 186 comment
v 187 feedback
v 188 love
v 189 hear
v 190 guy
v 191 share
v 192 beauti
v 193 tag
v 194 flourandspiceblog
v 195 instagram
v 196 cant
v 197 wait
v 198 see
v 199 tri
v 200 pin
v 201 lose
e 0 1 2
e 0 20 2
e 0 5 2
e 1 2 2
e 2 3 2
e 2 4 2
e 2 5 2
e 2 6 2
e 2 13 2
e 2 17 2
e 2 70 2
e 2 173 2
e 3 2 2
e 3 90 2
e 3 148 2
e 4 2 2
e 4 18 2
e 4 0 2
e 4 21 2
e 4 22 2
e 4 24 2
e 4 26 2
e 4 27 2
e 4 29 2
e 4 34 2
e 4 99 2
e 4 120 2
e 4 145 2
e 4 79 2
e 4 4 2
e 4 155 2
e 4 165 2
e 4 93 2
e 4 175 2
e 4 129 2
e 4 185 2
e 5 4 2
e 5 102 2
e 6 7 2
e 7 7 2
e 7 8 2
e 7 15 2
e 7 4 2
e 8 9 2
e 8 14 2
e 9 10 2
e 10 11 2
e 11 12 2
e 11 74 2
e 11 111 2
e 11 115 2
e 12 2 2
e 13 8 2
e 14 7 2
e 15 16 2
e 16 4 2
e 17 4 2
e 18 19 2
e 19 4 2
e 20 4 2
e 21 4 2
e 21 132 2
e 21 135 2
e 21 3 2
e 21 43 2
e 22 23 2
e 23 4 2
e 23 28 2
e 23 147 2
e 24 25 2
e 25 4 2
e 26 4 2
e 27 23 2
e 28 4 2
e 29 30 2
e 29 49 2
e 30 31 2
e 31 32 2
e 32 33 2
e 32 58 2
e 32 79 2
e 33 4 2
e 34 35 2
e 34 38 2
e 35 36 2
e 36 37 2
e 36 72 2
e 37 34 2
e 38 39 2
e 38 89 2
e 38 129 2
e 38 21 2
e 39 40 2
e 40 41 2
e 41 42 2
e 41 186 2
e 42 43 2
e 43 44 2
e 43 117 2
e 43 121 2
e 43 4 2
e 43 151 2
e 44 45 2
e 45 46 2
e 46 47 2
e 47 48 2
e 48 49 2
e 48 4 2
e 49 50 2
e 49 179 2
e 49 181 2
e 49 200 2
e 50 50 2
e 50 51 2
e 51 52 2
e 52 53 2
e 53 54 2
e 53 103 2
e 54 55 2
e 55 56 2
e 55 60 2
e 55 100 2
e 56 57 2
e 57 58 2
e 58 59 2
e 58 63 2
e 59 55 2
e 60 61 2
e 61 62 2
e 62 32 2
e 63 64 2
e 63 53 2
e 63 192 2
e 64 65 2
e 64 79 2
e 65 66 2
e 66 67 2
e 67 68 2
e 68 69 2
e 68 77 2
e 68 95 2
e 68 188 2
e 69 2 2
e 70 71 2
e 70 76 2
e 70 174 2
e 71 72 2
e 72 73 2
e 72 62 2
e 72 76 2
e 72 93 2
e 72 97 2
e 72 136 2
e 72 139 2
e 73 11 2
e 74 75 2
e 75 70 2
e 76 68 2
e 76 84 2
e 77 78 2
e 78 72 2
e 79 80 2
e 79 72 2
e 79 21 2
e 80 81 2
e 81 82 2
e 81 176 2
e 82 83 2
e 83 72 2
e 84 85 2
e 85 86 2
e 86 87 2
e 86 5 2
e 87 88 2
e 88 89 2
e 89 3 2
e 89 68 2
e 89 55 2
e 90 91 2
e 91 92 2
e 92 72 2
e 93 94 2
e 93 172 2
e 94 38 2
e 95 96 2
e 96 64 2
e 97 98 2
e 98 4 2
e 99 89 2
e 100 101 2
e 101 86 2
e 101 104 2
e 102 63 2
e 103 101 2
e 104 105 2
e 105 106 2
e 106 107 2
e 107 108 2
e 108 109 2
e 108 23 2
e 109 110 2
e 110 11 2
e 111 112 2
e 112 113 2
e 113 114 2
e 114 11 2
e 115 116 2
e 116 43 2
e 116 125 2
e 117 118 2
e 118 119 2
e 118 152 2
e 118 201 2
e 119 4 2
e 120 43 2
e 121 122 2
e 122 123 2
e 123 124 2
e 124 116 2
e 125 126 2
e 126 127 2
e 126 81 2
e 127 128 2
e 128 38 2
e 129 130 2
e 129 178 2
e 130 131 2
e 131 38 2
e 132 133 2
e 133 134 2
e 133 171 2
e 134 21 2
e 135 72 2
e 136 137 2
e 136 166 2
e 136 169 2
e 137 138 2
e 138 139 2
e 139 140 2
e 139 144 2
e 140 141 2
e 141 142 2
e 142 143 2
e 143 36 2
e 144 43 2
e 145 146 2
e 146 108 2
e 146 0 2
e 147 21 2
e 148 149 2
e 149 150 2
e 150 48 2
e 151 118 2
e 152 153 2
e 153 154 2
e 154 5 2
e 155 156 2
e 156 157 2
e 156 162 2
e 156 167 2
e 157 158 2
e 157 136 2
e 158 159 2
e 159 160 2
e 160 161 2
e 161 156 2
e 162 163 2
e 163 164 2
e 164 4 2
e 165 136 2
e 166 156 2
e 166 170 2
e 167 168 2
e 168 157 2
e 169 166 2
e 170 133 2
e 171 7 2
e 172 146 2
e 173 70 2
e 174 28 2
e 175 126 2
e 176 177 2
e 177 28 2
e 178 28 2
e 179 180 2
e 180 49 2
e 181 182 2
e 182 183 2
e 183 184 2
e 184 185 2
e 185 41 2
e 185 191 2
e 185 199 2
e 186 187 2
e 187 68 2
e 188 189 2
e 189 190 2
e 190 185 2
e 191 63 2
e 192 193 2
e 193 194 2
e 194 195 2
e 195 196 2
e 196 197 2
e 197 198 2
e 198 5 2
e 199 49 2
e 200 118 2
t # 10
v 0 that
v 1 7
v 2 distinct
v 3 person
v 4 opinion
v 5 add
v 6 mix
v 7 babi
v 8 famili
v 9 23
v 10 well
v 11 isnt
v 12 whole
v 13 lot
v 14 agre
v 15 share
v 16 two
v 17 thing
v 18 common
v 19 emot
v 20 run
v 21 high
v 22 deep
v 23 unwav
v 24 love
v 25 ice
v 26 cream
v 27 time
v 28 place
v 29 season
v 30 appropri
v 31 stuff
v 32 face
v 33 dont
v 34 want
v 35 reader
v 36 worri
v 37 mental
v 38 health
v 39 tend
v 40 avoid
v 41 post
v 42 recip
v 43 middl
v 44 canadian
v 45 winter
v 46 spring
v 47 wonder
v 48 churn
v 49 cuisinart
v 50 popular
v 51 one
v 52 made
v 53 learnt
v 54 qualiti
v 55 chocol
v 56 flavour
v 57 cocoa
v 58 make
v 59 differ
v 60 yes
v 61 captain
v 62 obvious
v 63 realli
v 64 use
v 65 store
v 66 brand
v 67 chip
v 68 bring
v 69 bar
v 70 darker
v 71 would
v 72 actual
v 73 like
v 74 eat
v 75 70
v 76 cacao
v 77 handi
v 78 instead
v 79 recommend
v 80 semisweet
v 81 reach
v 82 powder
v 83 groceri
v 84 noth
v 85 fanci
v 86 rememb
v 87 someth
v 88 slight
v 89 acrid
v 90 tast
v 91 didnt
v 92 care
v 93 put
v 94 good
v 95 ol
v 96 ovaltin
v 97 dark
v 98 give
v 99 depth
v 100 bodi
v 101 malti
v 102 smooth
v 103 gentl
v 104 round
v 105 overal
v 106 experi
v 107 rich
v 108 luscious
v 109 perfect
v 110 welcom
v 111 know
v 112 still
v 113 oh
v 114 throw
v 115 away
v 116 previous
v 117 frost
v 118 1
v 119 quart
v 120 ½
v 121 cup
v 122 heavi
v 123 milk
v 124 unsweeten
v 125 4
v 126 ounc
v 127 fine
